ID	HGNC.symbol	rmspe.ratio.avg	initial.predictor.n	selected.predictor.n	predictor	estimate	estimate.sd	best.site.qv	cor.estimate.best.site.qv	cor.pv
ID3796	PGD	1.51	17	17	ID5195|HNRNPA2B1	0.0302	0.0054	0.129	0.382	0.144
ID3796	PGD	1.51	17	17	ID5866|HNRNPH1	0.15	0.0102	0.0921	0.382	0.144
ID3796	PGD	1.51	17	17	ID10357|NONO	0.0796	0.00342	0.0945	0.382	0.144
ID3796	PGD	1.51	17	17	ID10525|HNRNPF	0.177	0.0101	0.0921	0.382	0.144
ID3796	PGD	1.51	17	17	ID10589|SRSF1	0.0324	0.00399	0.0187	0.382	0.144
ID3796	PGD	1.51	17	17	ID23008|RBM14	0.071	0.0032	0.0913	0.382	0.144
ID3797	PGM1	1.18	22	22	rna	0.341	0.0206	NA	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID107|RBM8A	-0.0256	0.00805	0.154	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID260|RBM4	-0.0245	0.00359	0.145	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID448|SART3	0.0261	0.00808	0.0383	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID657|ACO1	0.13	0.00575	0.103	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID662|PABPC1	0.126	0.0068	0.0383	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID673|KHDRBS1	0.04	0.0071	0.141	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID980|PCBP2	-0.0716	0.00694	0.0362	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID983|EIF4B	-0.0369	0.00326	0.0802	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID998|SNRPA	0.0508	0.00292	0.0835	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID1328|PCBP1	0.0612	0.00493	0.114	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID1423|SYNCRIP	0.0814	0.00913	0.0625	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID1706|MBNL1	0.0811	0.00254	0.186	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID1928|RBM3	-0.0249	0.00175	0.0417	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID2455|U2AF2	0.0756	0.00385	0.158	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID3437|PTBP1	0.0547	0.00379	0.0829	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID3816|EIF2S1	0.0248	0.00283	0.0912	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID4041|SNRNP70	0.075	0.00678	0.141	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID6113|NCL	0.054	0.00376	0.0268	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID10395|SRSF2	0.0445	0.00458	0.148	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID10589|SRSF1	0.00563	0.0103	0.171	0.0297	0.898
ID3797	PGM1	1.18	22	22	ID23008|RBM14	-0.0245	0.00357	0.145	0.0297	0.898
ID3804	MAP2K1	1.4	22	22	rna	0.0897	0.0112	NA	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID107|RBM8A	0.0399	0.0042	0.00515	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID260|RBM4	0.00674	0.012	0.00385	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID448|SART3	0.0106	0.00393	0.0443	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID657|ACO1	0.204	0.0314	0.172	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID662|PABPC1	0.0637	0.0101	0.0444	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID673|KHDRBS1	0.0489	0.0159	0.185	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID713|G3BP2	0.0145	0.0134	0.0286	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID980|PCBP2	0.053	0.00328	0.0135	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID983|EIF4B	-0.0141	0.00897	0.0272	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID998|SNRPA	0.0363	0.00413	0.0137	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID1328|PCBP1	0.147	0.0228	0.109	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID1423|SYNCRIP	0.00951	0.00169	0.0805	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID2056|TARDBP	0.0613	0.00393	0.18	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID3437|PTBP1	-0.0226	0.0165	0.0656	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID3816|EIF2S1	0.064	0.00533	0.0463	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID4041|SNRNP70	0.0164	0.0114	0.0572	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID5866|HNRNPH1	0.0164	0.00376	0.0346	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID10395|SRSF2	-0.0312	0.0215	0.123	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID10525|HNRNPF	0.124	0.0152	0.0346	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID10589|SRSF1	0.00822	0.00225	0.0243	0.404	0.0692
ID3804	MAP2K1	1.4	22	22	ID23008|RBM14	0.00627	0.0122	0.00385	0.404	0.0692
ID3807	PSMA2	1.32	21	21	rna	0.035	0.00487	NA	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID107|RBM8A	0.071	0.00508	0.1	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID260|RBM4	-0.00903	0.00542	0.0162	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID448|SART3	0.014	0.00364	0.00971	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID657|ACO1	0.0272	0.00826	0.0477	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID662|PABPC1	0.0495	0.00333	0.00971	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID713|G3BP2	-0.0472	0.00723	0.194	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID892|SFPQ	-0.0354	0.00705	0.0943	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID980|PCBP2	0.341	0.0299	0.158	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID998|SNRPA	0.0426	0.00745	0.116	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID1423|SYNCRIP	-0.0767	0.0145	0.039	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID2056|TARDBP	-0.0168	0.0112	0.102	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID2227|HNRNPL	0.00272	0.00549	0.0112	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID2950|PSPC1	-0.0631	0.00971	0.0943	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID3437|PTBP1	0.101	0.00596	0.105	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID3816|EIF2S1	0.104	0.00999	0.153	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID5866|HNRNPH1	-0.061	0.0115	0.05	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID10395|SRSF2	0.033	0.00349	0.107	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID10525|HNRNPF	0.27	0.0228	0.05	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID10589|SRSF1	-0.0222	0.0101	0.061	0.262	0.264
ID3807	PSMA2	1.32	21	21	ID23008|RBM14	-0.00887	0.00542	0.0162	0.262	0.264
ID3812	GSTK1	1.43	17	17	rna	0.315	0.00315	NA	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID448|SART3	0.114	0.00388	0.0528	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID662|PABPC1	0.0375	0.00754	0.0528	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID673|KHDRBS1	0.0258	0.00444	0.0583	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID980|PCBP2	-0.00137	0.00473	0.0201	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID983|EIF4B	0.128	0.00646	0.178	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID998|SNRPA	0.114	0.00741	0.0705	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID1328|PCBP1	0.0473	0.00355	0.0748	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID1423|SYNCRIP	-0.133	0.00483	0.0244	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID1706|MBNL1	0.0441	0.00659	0.153	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID2455|U2AF2	0.0238	0.00467	0.194	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID3437|PTBP1	0.104	0.00688	0.0725	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID3576|HNRNPK	-0.00143	0.00349	0.0704	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID3816|EIF2S1	0.0877	0.00852	0.171	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID6113|NCL	0.0389	0.00522	0.0155	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID10395|SRSF2	0.146	0.00585	0.0821	0.38	0.146
ID3812	GSTK1	1.43	17	17	ID10589|SRSF1	0.00715	0.00394	0.0141	0.38	0.146
ID3813	RAC1	1.6	24	24	rna	0.0848	0.00818	NA	0.118	0.59
ID3813	RAC1	1.6	24	24	ID107|RBM8A	0.0742	0.00614	0.0574	0.118	0.59
ID3813	RAC1	1.6	24	24	ID260|RBM4	0.00863	0.00297	0.118	0.118	0.59
ID3813	RAC1	1.6	24	24	ID448|SART3	0.0637	0.00142	0.0189	0.118	0.59
ID3813	RAC1	1.6	24	24	ID662|PABPC1	0.14	0.00998	0.019	0.118	0.59
ID3813	RAC1	1.6	24	24	ID892|SFPQ	0.0416	0.00542	0.0585	0.118	0.59
ID3813	RAC1	1.6	24	24	ID980|PCBP2	0.161	0.0143	0.0663	0.118	0.59
ID3813	RAC1	1.6	24	24	ID998|SNRPA	0.19	0.016	0.0703	0.118	0.59
ID3813	RAC1	1.6	24	24	ID1296|FXR1	0.004	0.00672	0.031	0.118	0.59
ID3813	RAC1	1.6	24	24	ID1328|PCBP1	0.154	0.00847	0.163	0.118	0.59
ID3813	RAC1	1.6	24	24	ID1423|SYNCRIP	0.0125	0.00295	0.106	0.118	0.59
ID3813	RAC1	1.6	24	24	ID2056|TARDBP	0.0182	0.00608	0.165	0.118	0.59
ID3813	RAC1	1.6	24	24	ID2227|HNRNPL	0.00383	0.00443	0.0778	0.118	0.59
ID3813	RAC1	1.6	24	24	ID2455|U2AF2	-0.0467	0.0105	0.171	0.118	0.59
ID3813	RAC1	1.6	24	24	ID2950|PSPC1	-0.0885	0.0127	0.0585	0.118	0.59
ID3813	RAC1	1.6	24	24	ID3144|DAZAP1	-0.0303	0.0061	0.0499	0.118	0.59
ID3813	RAC1	1.6	24	24	ID3437|PTBP1	0.0731	0.00947	0.108	0.118	0.59
ID3813	RAC1	1.6	24	24	ID4041|SNRNP70	-0.0521	0.0103	0.149	0.118	0.59
ID3813	RAC1	1.6	24	24	ID5866|HNRNPH1	0.0119	0.00439	0.0566	0.118	0.59
ID3813	RAC1	1.6	24	24	ID10395|SRSF2	0.19	0.0119	0.171	0.118	0.59
ID3813	RAC1	1.6	24	24	ID10525|HNRNPF	-0.089	0.00957	0.0566	0.118	0.59
ID3813	RAC1	1.6	24	24	ID10589|SRSF1	-0.019	0.0156	0.0962	0.118	0.59
ID3813	RAC1	1.6	24	24	ID10884|SRSF3	0.156	0.0109	0.161	0.118	0.59
ID3813	RAC1	1.6	24	24	ID23008|RBM14	0.00816	0.00302	0.118	0.118	0.59
ID3816	EIF2S1	4.26	26	26	rna	0.0509	0.00117	NA	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID107|RBM8A	-0.0361	0.00174	0.061	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID260|RBM4	0.00126	0.000503	0.028	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID448|SART3	-0.0236	0.00282	0.0405	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID657|ACO1	0.084	0.0048	0.0316	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID662|PABPC1	-0.0265	0.00199	0.0405	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID673|KHDRBS1	0.0492	0.00332	0.194	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID713|G3BP2	-0.0325	0.00261	0.164	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID892|SFPQ	0.01	0.00187	0.182	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID983|EIF4B	0.0374	0.00344	0.0287	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID998|SNRPA	0.0338	0.00251	0.0617	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID1423|SYNCRIP	-0.0206	0.00224	0.168	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID2056|TARDBP	0.118	0.0114	0.198	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID2227|HNRNPL	-0.00102	0.00325	0.00808	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID2455|U2AF2	0.077	0.00308	0.0675	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID2950|PSPC1	0.0474	0.00147	0.182	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID3437|PTBP1	0.0266	0.00365	0.154	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID3576|HNRNPK	0.0202	0.00312	0.117	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID3816|EIF2S1	0.621	0.00477	0.0648	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID5866|HNRNPH1	-0.0481	0.00498	0.106	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID6113|NCL	0.00886	0.00491	0.117	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID6707|MATR3	-0.0052	0.0024	0.0801	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID10395|SRSF2	0.0541	0.00545	0.0616	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID10525|HNRNPF	-0.0266	0.0037	0.106	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID10589|SRSF1	0.0355	0.00243	0.017	-0.0422	0.841
ID3816	EIF2S1	4.26	26	26	ID23008|RBM14	0.0013	5e-04	0.028	-0.0422	0.841
ID3824	SLC25A11	1.26	22	22	rna	0.0851	0.00535	NA	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID107|RBM8A	0.039	0.00469	0.0113	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID260|RBM4	0.000257	0.00355	0.0218	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID448|SART3	-0.0202	0.00575	0.0174	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID657|ACO1	0.037	0.00546	0.134	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID662|PABPC1	-0.0219	0.00409	0.0174	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID980|PCBP2	0.0107	0.00332	0.0205	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID983|EIF4B	0.0766	0.0039	0.169	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID998|SNRPA	0.0771	0.00145	0.0463	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID1328|PCBP1	0.0524	0.00388	0.171	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID1423|SYNCRIP	-0.0266	0.00263	0.0839	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID1706|MBNL1	0.0188	0.00467	0.0307	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID3576|HNRNPK	-0.00648	0.00366	0.153	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID3816|EIF2S1	0.0967	0.00563	0.097	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID5195|HNRNPA2B1	0.134	0.00893	0.183	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID5866|HNRNPH1	0.0582	0.00351	0.025	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID6707|MATR3	0.047	0.00268	0.0429	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID10357|NONO	0.0203	0.0027	0.149	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID10395|SRSF2	0.0481	0.00338	0.0062	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID10525|HNRNPF	0.0367	0.00226	0.025	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID10589|SRSF1	0.03	0.00539	0.0105	0.406	0.068
ID3824	SLC25A11	1.26	22	22	ID23008|RBM14	0.000447	0.00355	0.0218	0.406	0.068
ID3826	GSTP1	1.03	20	20	rna	0.222	0.0339	NA	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID107|RBM8A	0.0504	0.00528	0.065	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID260|RBM4	0.0361	0.00676	0.0134	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID657|ACO1	-0.0163	0.0075	0.181	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID673|KHDRBS1	0.0127	0.00612	0.0291	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID980|PCBP2	0.159	0.031	0.0235	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID983|EIF4B	0.0721	0.0129	0.00749	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID998|SNRPA	0.125	0.0293	0.0251	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID1328|PCBP1	0.116	0.0112	0.169	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID1423|SYNCRIP	-0.00727	0.0128	0.157	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID1706|MBNL1	0.00611	0.00624	0.0478	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID2455|U2AF2	0.0242	6e-04	0.153	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID3437|PTBP1	-0.0242	0.0111	0.0111	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID5195|HNRNPA2B1	0.0298	0.0115	0.188	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID5866|HNRNPH1	-0.0595	0.0209	0.00467	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID10357|NONO	-0.00722	0.00246	0.188	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID10395|SRSF2	-0.0912	0.0304	0.0237	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID10525|HNRNPF	0.0794	0.0134	0.00467	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID10589|SRSF1	-0.0204	0.00757	0.00832	-0.0323	0.896
ID3826	GSTP1	1.03	20	20	ID23008|RBM14	0.036	0.00682	0.0134	-0.0323	0.896
ID3828	PRKAR2A	1.16	22	22	rna	0.165	0.0231	NA	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID107|RBM8A	0.0828	0.00957	0.0145	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID260|RBM4	0.0418	0.00532	0.0106	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID448|SART3	0.0304	0.00324	0.122	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID657|ACO1	0.188	0.014	0.116	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID662|PABPC1	0.0622	0.00619	0.122	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID713|G3BP2	0.0875	0.00761	0.106	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID892|SFPQ	0.0162	0.00379	0.199	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID980|PCBP2	-0.0415	0.00683	0.181	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID1328|PCBP1	-0.0344	0.0102	0.0491	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID2056|TARDBP	-0.0155	0.0112	0.0842	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID2227|HNRNPL	-0.148	0.021	0.176	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID2950|PSPC1	0.176	0.0193	0.199	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID3437|PTBP1	0.0108	0.012	0.0775	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID3509|HNRNPA1	0.000558	0.00315	0.0609	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID3576|HNRNPK	0.0416	0.0038	0.0156	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID5195|HNRNPA2B1	-0.0516	0.00588	0.0822	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID5866|HNRNPH1	0.185	0.017	0.075	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID6113|NCL	-0.0707	0.012	0.105	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID10525|HNRNPF	0.0556	0.00849	0.075	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID10589|SRSF1	0.00177	0.00158	0.0256	-0.0576	0.804
ID3828	PRKAR2A	1.16	22	22	ID23008|RBM14	0.042	0.00535	0.0106	-0.0576	0.804
ID3834	PSAP	1.24	20	20	rna	0.226	0.00483	NA	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID260|RBM4	0.00649	0.00546	0.0697	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID657|ACO1	0.127	0.00513	0.152	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID980|PCBP2	-0.0289	0.00475	0.0288	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID983|EIF4B	-0.0297	0.00539	0.074	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID998|SNRPA	-0.0408	0.00367	0.0112	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID1706|MBNL1	0.0683	0.00799	0.178	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID2056|TARDBP	0.111	0.00132	0.122	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID2455|U2AF2	0.125	0.00337	0.127	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID3437|PTBP1	0.0559	0.00635	0.0972	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID3509|HNRNPA1	0.108	0.00346	0.193	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID3816|EIF2S1	0.00559	0.00455	0.192	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID5195|HNRNPA2B1	0.0808	0.00476	0.122	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID5866|HNRNPH1	0.0647	0.00607	0.1	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID6707|MATR3	-0.0281	0.00333	0.171	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID10395|SRSF2	0.0164	0.00249	0.0264	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID10525|HNRNPF	0.108	0.00674	0.1	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID10589|SRSF1	0.0516	0.00419	0.021	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID10884|SRSF3	-0.0257	0.00384	0.135	0.395	0.0946
ID3834	PSAP	1.24	20	20	ID23008|RBM14	0.00662	0.00546	0.0697	0.395	0.0946
ID3840	ACP1	1.12	18	18	rna	0.172	0.0103	NA	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID107|RBM8A	0.0696	0.0041	0.00362	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID260|RBM4	0.0485	0.00423	0.00367	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID448|SART3	0.12	0.005	0.132	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID657|ACO1	0.0723	0.00488	0.0239	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID662|PABPC1	0.0556	0.00234	0.132	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID673|KHDRBS1	-0.00565	0.00347	0.148	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID983|EIF4B	0.0295	0.00225	0.0132	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID998|SNRPA	0.0438	0.00395	0.0749	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID2227|HNRNPL	-0.00506	0.00761	0.161	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID4003|FUS	0.03	0.00132	0.199	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID5195|HNRNPA2B1	0.0664	0.00263	0.17	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID5866|HNRNPH1	-0.0215	0.00161	0.165	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID10357|NONO	-0.0477	0.00705	0.198	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID10395|SRSF2	0.0892	0.00391	0.171	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID10525|HNRNPF	0.0445	0.00716	0.165	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID10589|SRSF1	0.0364	0.00574	0.0444	-0.315	0.218
ID3840	ACP1	1.12	18	18	ID23008|RBM14	0.0484	0.00422	0.00367	-0.315	0.218
ID3841	CTNND1	1.07	19	19	rna	0.0679	0.0103	NA	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID448|SART3	0.013	0.00723	0.0145	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID662|PABPC1	0.0493	0.00491	0.0145	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID980|PCBP2	0.0164	0.000519	0.0356	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID983|EIF4B	0.0344	0.00238	0.112	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID1328|PCBP1	0.0317	0.00496	0.137	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID1423|SYNCRIP	0.00652	0.00361	0.0155	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID2455|U2AF2	0.0304	0.00201	0.0727	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID3144|DAZAP1	-0.00565	0.000877	0.104	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID3437|PTBP1	0.0342	0.00339	0.0192	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID3509|HNRNPA1	0.00783	0.00477	0.174	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID3576|HNRNPK	0.0565	0.00652	0.108	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID4041|SNRNP70	0.00436	0.00487	0.179	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID5195|HNRNPA2B1	0.031	0.00357	0.175	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID5866|HNRNPH1	0.0467	0.00385	0.0958	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID6113|NCL	0.0311	0.00438	0.122	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID10395|SRSF2	0.0455	0.00585	0.0963	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID10525|HNRNPF	0.0291	0.00315	0.0958	0.0269	0.916
ID3841	CTNND1	1.07	19	19	ID10589|SRSF1	-0.00157	0.00936	0.0173	0.0269	0.916
ID3844	USP14	1.47	21	21	rna	0.269	0.0135	NA	0.279	0.234
ID3844	USP14	1.47	21	21	ID107|RBM8A	0.0674	0.00636	0.0693	0.279	0.234
ID3844	USP14	1.47	21	21	ID260|RBM4	0.0152	0.00163	0.0888	0.279	0.234
ID3844	USP14	1.47	21	21	ID448|SART3	0.0558	0.00371	0.0296	0.279	0.234
